transaction_id,authorisation_id,card_id,product_id,transaction_datetime,settlement_date,transaction_type,merchant_id,mcc_code,transaction_amount,currency,interchange_amount,scheme_fee_amount,processor_fee_amount,net_settlement_amount,transaction_status
TXN-000028682,AUTH-000032868,CARD-0006315,PRD-00015,2026-01-14 12:02:10,2026-01-15,Purchase,MER-4121-5773,4121,30.8,GBP,0.3623,0.0594,0.089,30.29,Settled
TXN-000028683,AUTH-000032869,CARD-0006196,PRD-00015,2026-01-14 13:56:29,2026-01-15,Purchase,MER-4900-9233,4900,36.04,GBP,0.5382,0.064,0.0493,35.39,Settled
TXN-000028684,AUTH-000032870,CARD-0006306,PRD-00015,2026-01-14 05:30:15,2026-01-14,Purchase,MER-5200-4423,5200,23.43,GBP,0.4182,0.0394,0.1247,22.85,Settled
TXN-000028685,AUTH-000032871,CARD-0006106,PRD-00015,2026-01-14 06:15:32,2026-01-14,Purchase,MER-5311-2389,5311,32.75,GBP,0.4677,0.0544,0.0654,32.16,Settled
TXN-000028686,AUTH-000032872,CARD-0006115,PRD-00015,2026-01-14 12:01:23,2026-01-15,Purchase,MER-8011-1419,8011,28.95,GBP,0.5124,0.0673,0.0813,28.29,Settled
TXN-000028687,AUTH-000032874,CARD-0006100,PRD-00015,2026-01-14 07:18:38,2026-01-14,Purchase,MER-5732-2321,5732,24.13,GBP,0.0693,0.0494,0.1282,23.88,Settled
TXN-000028688,AUTH-000032875,CARD-0006284,PRD-00015,2026-01-14 22:57:03,2026-01-17,Purchase,MER-8011-1419,8011,36.51,GBP,0.4689,0.0355,0.0438,35.96,Settled
TXN-000028689,AUTH-000032876,CARD-0006311,PRD-00015,2026-01-14 14:39:39,2026-01-15,Purchase,MER-5200-4423,5200,130.84,GBP,0.9732,0.1705,0.1109,129.59,Settled
TXN-000028690,AUTH-000032877,CARD-0006164,PRD-00015,2026-01-14 10:50:50,2026-01-14,Purchase,MER-5411-8259,5411,23.61,GBP,0.2564,0.017,0.065,23.27,Settled
TXN-000028691,AUTH-000032878,CARD-0006319,PRD-00015,2026-01-14 04:59:47,2026-01-15,Purchase,MER-5734-9401,5734,107.94,GBP,1.6332,0.2287,0.1135,105.96,Settled
TXN-000028692,AUTH-000032879,CARD-0006186,PRD-00015,2026-01-15 01:28:27,2026-01-15,Purchase,MER-5964-8191,5964,52.25,GBP,0.7193,0.0433,0.1294,51.36,Settled
TXN-000028693,AUTH-000032880,CARD-0006301,PRD-00015,2026-01-15 05:28:41,2026-01-16,Purchase,MER-4900-7182,4900,55.86,GBP,0.2128,0.1213,0.0507,55.48,Settled
TXN-000028694,AUTH-000032881,CARD-0006107,PRD-00015,2026-01-15 22:29:43,2026-01-16,Refund,MER-5311-2389,5311,-2.52,GBP,0.0378,0.0069,0.0576,-2.52,Settled
TXN-000028695,AUTH-000032882,CARD-0006198,PRD-00015,2026-01-15 19:25:37,2026-01-16,Purchase,MER-4121-1146,4121,8.6,GBP,0.0428,0.0047,0.1241,8.43,Settled
TXN-000028696,AUTH-000032884,CARD-0006165,PRD-00015,2026-01-15 12:51:46,2026-01-15,Purchase,MER-4511-7355,4511,10.85,GBP,0.1947,0.0272,0.033,10.6,Settled
TXN-000028697,AUTH-000032886,CARD-0006324,PRD-00015,2026-01-15 19:09:02,2026-01-17,Purchase,MER-8011-1419,8011,12.49,GBP,0.2233,0.0332,0.1231,12.11,Settled
TXN-000028698,AUTH-000032887,CARD-0006182,PRD-00015,2026-01-15 11:12:59,2026-01-16,Purchase,MER-5541-8321,5541,37.59,GBP,0.1602,0.0775,0.0352,37.32,Settled
TXN-000028699,AUTH-000032888,CARD-0006381,PRD-00015,2026-01-16 03:35:29,2026-01-16,Purchase,MER-7832-9582,7832,21.77,GBP,0.297,0.0273,0.1169,21.33,Settled
TXN-000028700,AUTH-000032889,CARD-0006316,PRD-00015,2026-01-16 07:12:34,2026-01-18,Purchase,MER-7011-3492,7011,23.58,GBP,0.334,0.0304,0.0348,23.18,Settled
TXN-000028701,AUTH-000032890,CARD-0006372,PRD-00015,2026-01-16 04:43:06,2026-01-17,Purchase,MER-5999-6712,5999,21.21,GBP,0.3727,0.0437,0.0863,20.71,Settled
TXN-000028702,AUTH-000032891,CARD-0006106,PRD-00015,2026-01-16 16:59:12,2026-01-17,ATM Withdrawal,MER-6011-9644,6011,15.59,GBP,0.2496,0.0116,0.1081,15.22,Settled
TXN-000028703,AUTH-000032892,CARD-0006280,PRD-00015,2026-01-16 11:33:06,2026-01-17,Purchase,MER-4511-6984,4511,26.7,GBP,0.3465,0.0546,0.0349,26.26,Settled
TXN-000028704,AUTH-000032894,CARD-0006363,PRD-00015,2026-01-16 11:24:39,2026-01-17,Purchase,MER-5411-1932,5411,62.87,GBP,0.2345,0.1223,0.0209,62.49,Settled
TXN-000028705,AUTH-000032895,CARD-0006364,PRD-00015,2026-01-16 01:52:38,2026-01-17,Purchase,MER-5732-3674,5732,12.46,GBP,0.1704,0.0077,0.0679,12.21,Settled
TXN-000028706,AUTH-000032896,CARD-0006228,PRD-00015,2026-01-16 22:48:12,2026-01-17,Purchase,MER-5812-3477,5812,37.31,GBP,0.418,0.0707,0.0684,36.75,Settled
TXN-000028707,AUTH-000032897,CARD-0006220,PRD-00015,2026-01-16 06:08:30,2026-01-17,Purchase,MER-5734-9156,5734,20.89,GBP,0.2703,0.0109,0.078,20.53,Settled
TXN-000028708,AUTH-000032898,CARD-0006286,PRD-00015,2026-01-16 02:10:35,2026-01-16,Purchase,MER-4511-7355,4511,25.68,GBP,0.2521,0.0568,0.0463,25.32,Settled
TXN-000028709,AUTH-000032899,CARD-0006383,PRD-00015,2026-01-16 01:27:52,2026-01-16,Purchase,MER-6051-3440,6051,44.28,GBP,0.5755,0.0248,0.0606,43.62,Settled
TXN-000028710,AUTH-000032900,CARD-0006386,PRD-00015,2026-01-16 19:52:15,2026-01-17,Purchase,MER-5999-5053,5999,13.22,GBP,0.1296,0.0388,0.0526,13.0,Settled
TXN-000028711,AUTH-000032901,CARD-0006139,PRD-00015,2026-01-16 21:57:43,2026-01-17,Purchase,MER-5812-3730,5812,94.2,GBP,0.7042,0.2029,0.0825,93.21,Settled
TXN-000028712,AUTH-000032902,CARD-0006134,PRD-00015,2026-01-16 21:14:34,2026-01-17,Purchase,MER-4814-5844,4814,10.78,GBP,0.0452,0.0184,0.1327,10.58,Settled
TXN-000028713,AUTH-000032903,CARD-0006115,PRD-00015,2026-01-16 05:20:39,2026-01-17,Purchase,MER-5734-2587,5734,25.98,GBP,0.2716,0.0681,0.0423,25.6,Settled
TXN-000028714,AUTH-000032904,CARD-0006152,PRD-00015,2026-01-16 20:48:49,2026-01-17,Purchase,MER-7011-4383,7011,26.97,GBP,0.4015,0.0767,0.0281,26.46,Settled
TXN-000028715,AUTH-000032906,CARD-0006262,PRD-00015,2026-01-16 06:21:52,2026-01-17,Purchase,MER-5411-6841,5411,16.83,GBP,0.1189,0.0194,0.1275,16.56,Settled
TXN-000028716,AUTH-000032907,CARD-0006175,PRD-00015,2026-01-17 16:50:16,2026-01-18,Purchase,MER-5734-2587,5734,68.11,GBP,0.9204,0.0363,0.0218,67.13,Settled
TXN-000028717,AUTH-000032908,CARD-0006126,PRD-00015,2026-01-17 19:19:21,2026-01-18,ATM Withdrawal,MER-6011-9644,6011,21.27,GBP,0.2076,0.0239,0.1462,20.89,Settled
TXN-000028718,AUTH-000032909,CARD-0006282,PRD-00015,2026-01-17 20:22:19,2026-01-17,Purchase,MER-5812-3730,5812,64.48,GBP,0.6834,0.119,0.0276,63.65,Settled
TXN-000028719,AUTH-000032910,CARD-0006279,PRD-00015,2026-01-17 09:27:04,2026-01-17,Purchase,MER-5411-1932,5411,10.52,GBP,0.0917,0.0158,0.0511,10.36,Settled
TXN-000028720,AUTH-000032911,CARD-0006125,PRD-00015,2026-01-17 14:28:19,2026-01-17,Purchase,MER-5812-8504,5812,50.36,GBP,0.2235,0.1261,0.0658,49.94,Settled
TXN-000028721,AUTH-000032912,CARD-0006109,PRD-00015,2026-01-17 10:56:55,2026-01-17,Purchase,MER-4121-2373,4121,12.15,GBP,0.0272,0.008,0.1146,12.0,Settled
TXN-000028722,AUTH-000032913,CARD-0006127,PRD-00015,2026-01-17 21:10:33,2026-01-18,Purchase,MER-5734-9401,5734,37.64,GBP,0.1386,0.0523,0.0396,37.41,Settled
TXN-000028723,AUTH-000032916,CARD-0006105,PRD-00015,2026-01-17 02:03:18,2026-01-17,Refund,MER-4511-7980,4511,-25.0,GBP,0.14,0.0193,0.1383,-25.0,Settled
TXN-000028724,AUTH-000032918,CARD-0006367,PRD-00015,2026-01-18 16:03:56,2026-01-20,Purchase,MER-8220-6692,8220,9.69,GBP,0.0231,0.0283,0.0968,9.54,Settled
TXN-000028725,AUTH-000032919,CARD-0006244,PRD-00015,2026-01-18 03:48:54,2026-01-19,Purchase,MER-8220-1093,8220,13.22,GBP,0.1991,0.0083,0.1374,12.88,Settled
TXN-000028726,AUTH-000032920,CARD-0006281,PRD-00015,2026-01-18 13:19:29,2026-01-20,Purchase,MER-5999-5053,5999,21.12,GBP,0.346,0.0599,0.0234,20.69,Settled
TXN-000028727,AUTH-000032921,CARD-0006220,PRD-00015,2026-01-18 21:58:34,2026-01-19,Purchase,MER-5999-5053,5999,32.7,GBP,0.2458,0.0522,0.1434,32.26,Settled
TXN-000028728,AUTH-000032922,CARD-0006153,PRD-00015,2026-01-18 07:13:06,2026-01-19,Purchase,MER-7011-3492,7011,200.46,GBP,1.191,0.515,0.1124,198.64,Settled
TXN-000028729,AUTH-000032923,CARD-0006285,PRD-00015,2026-01-19 10:03:52,2026-01-20,Purchase,MER-4814-8963,4814,12.41,GBP,0.1909,0.0218,0.1016,12.1,Settled
TXN-000028730,AUTH-000032924,CARD-0006266,PRD-00015,2026-01-19 16:40:36,2026-01-19,Purchase,MER-8220-1093,8220,27.11,GBP,0.2638,0.0685,0.0532,26.72,Settled
TXN-000028731,AUTH-000032927,CARD-0006090,PRD-00015,2026-01-19 18:16:49,2026-01-19,Purchase,MER-5734-9401,5734,41.22,GBP,0.1758,0.0353,0.0229,40.99,Settled
TXN-000028732,AUTH-000032928,CARD-0006152,PRD-00015,2026-01-19 04:35:11,2026-01-19,Purchase,MER-4900-7182,4900,14.41,GBP,0.0705,0.0164,0.055,14.27,Settled
TXN-000028733,AUTH-000032930,CARD-0006259,PRD-00015,2026-01-19 08:27:15,2026-01-19,Purchase,MER-5999-6712,5999,14.51,GBP,0.1081,0.009,0.0288,14.36,Settled
TXN-000028734,AUTH-000032931,CARD-0006099,PRD-00015,2026-01-19 17:56:53,2026-01-19,Purchase,MER-5964-8191,5964,92.44,GBP,0.9331,0.1126,0.0693,91.33,Settled
TXN-000028735,AUTH-000032932,CARD-0006309,PRD-00015,2026-01-19 17:41:17,2026-01-21,Purchase,MER-5999-9885,5999,13.48,GBP,0.0426,0.038,0.1255,13.27,Settled
TXN-000028736,AUTH-000032933,CARD-0006164,PRD-00015,2026-01-19 03:35:42,2026-01-21,Purchase,MER-5541-4915,5541,15.41,GBP,0.0834,0.0105,0.0441,15.27,Settled
TXN-000028737,AUTH-000032935,CARD-0006127,PRD-00015,2026-01-19 11:05:23,2026-01-20,Purchase,MER-4511-7980,4511,21.39,GBP,0.1528,0.0501,0.0688,21.12,Settled
TXN-000028738,AUTH-000032936,CARD-0006277,PRD-00015,2026-01-19 22:31:46,2026-01-20,Purchase,MER-5651-2066,5651,16.89,GBP,0.0891,0.0318,0.0465,16.72,Settled
TXN-000028739,AUTH-000032937,CARD-0006387,PRD-00015,2026-01-19 11:06:31,2026-01-19,Purchase,MER-4900-7182,4900,5.33,GBP,0.083,0.0137,0.0272,5.21,Settled
TXN-000028740,AUTH-000032938,CARD-0006149,PRD-00015,2026-01-19 14:52:39,2026-01-20,Refund,MER-8011-1419,8011,-23.16,GBP,0.1205,0.0417,0.143,-23.16,Settled
TXN-000028741,AUTH-000032939,CARD-0006252,PRD-00015,2026-01-19 23:16:02,2026-01-21,Purchase,MER-8220-1093,8220,36.36,GBP,0.3002,0.1065,0.1231,35.83,Settled
TXN-000028742,AUTH-000032940,CARD-0006250,PRD-00015,2026-01-19 19:30:02,2026-01-20,Purchase,MER-5812-3730,5812,10.49,GBP,0.128,0.0243,0.0632,10.27,Settled
TXN-000028743,AUTH-000032941,CARD-0006312,PRD-00015,2026-01-19 08:34:21,2026-01-20,Purchase,MER-5964-8191,5964,51.5,GBP,0.8174,0.094,0.1121,50.48,Settled
TXN-000028744,AUTH-000032942,CARD-0006233,PRD-00015,2026-01-19 01:00:43,2026-01-21,Purchase,MER-5812-8504,5812,9.75,GBP,0.1264,0.0159,0.0375,9.57,Settled
TXN-000028745,AUTH-000032943,CARD-0006276,PRD-00015,2026-01-19 08:41:16,2026-01-21,Purchase,MER-4511-6984,4511,50.27,GBP,0.4767,0.0887,0.0217,49.68,Settled
TXN-000028746,AUTH-000032944,CARD-0006384,PRD-00015,2026-01-19 04:17:39,2026-01-20,Purchase,MER-8011-1419,8011,2.91,GBP,0.0084,0.0027,0.0375,2.86,Settled
TXN-000028747,AUTH-000032945,CARD-0006207,PRD-00015,2026-01-19 02:44:06,2026-01-19,Purchase,MER-4121-1146,4121,32.82,GBP,0.1466,0.0626,0.0738,32.54,Settled
TXN-000028748,AUTH-000032946,CARD-0006127,PRD-00015,2026-01-19 06:13:23,2026-01-21,Purchase,MER-5812-8517,5812,50.14,GBP,0.815,0.0555,0.0685,49.2,Settled
TXN-000028749,AUTH-000032947,CARD-0006161,PRD-00015,2026-01-20 10:41:03,2026-01-20,Purchase,MER-8011-7504,8011,34.07,GBP,0.4322,0.0411,0.1317,33.46,Settled
TXN-000028750,AUTH-000032948,CARD-0006239,PRD-00015,2026-01-20 07:12:12,2026-01-20,Purchase,MER-4814-8963,4814,47.84,GBP,0.8037,0.0477,0.1123,46.88,Settled
TXN-000028751,AUTH-000032950,CARD-0006267,PRD-00015,2026-01-20 18:00:33,2026-01-21,ATM Withdrawal,MER-6011-5763,6011,11.23,GBP,0.1374,0.0191,0.1122,10.96,Settled
TXN-000028752,AUTH-000032951,CARD-0006356,PRD-00015,2026-01-20 23:34:44,2026-01-21,Purchase,MER-5732-2321,5732,6.29,GBP,0.0441,0.0074,0.1355,6.1,Settled
TXN-000028753,AUTH-000032952,CARD-0006366,PRD-00015,2026-01-20 13:13:42,2026-01-20,Reversal,MER-5651-4855,5651,17.57,GBP,0.2621,0.0127,0.1149,17.18,Reversed
TXN-000028754,AUTH-000032953,CARD-0006219,PRD-00015,2026-01-20 17:00:08,2026-01-21,Purchase,MER-5732-3674,5732,70.52,GBP,0.5564,0.0827,0.1224,69.76,Settled
TXN-000028755,AUTH-000032954,CARD-0006179,PRD-00015,2026-01-20 22:51:06,2026-01-20,Purchase,MER-7011-4383,7011,15.86,GBP,0.1901,0.0457,0.0841,15.54,Settled
TXN-000028756,AUTH-000032955,CARD-0006266,PRD-00015,2026-01-20 22:50:42,2026-01-22,Purchase,MER-8011-7504,8011,17.97,GBP,0.3169,0.042,0.0305,17.58,Settled
TXN-000028757,AUTH-000032956,CARD-0006153,PRD-00015,2026-01-20 00:19:17,2026-01-21,Purchase,MER-4900-9383,4900,10.36,GBP,0.1008,0.0243,0.0232,10.21,Settled
TXN-000028758,AUTH-000032957,CARD-0006362,PRD-00015,2026-01-20 19:25:32,2026-01-20,Purchase,MER-4121-5773,4121,6.87,GBP,0.0834,0.0143,0.0539,6.72,Settled
TXN-000028759,AUTH-000032958,CARD-0006221,PRD-00015,2026-01-20 17:13:07,2026-01-20,Purchase,MER-6051-3440,6051,18.68,GBP,0.2361,0.0451,0.0404,18.36,Settled
TXN-000028760,AUTH-000032959,CARD-0006304,PRD-00015,2026-01-20 01:35:17,2026-01-22,Purchase,MER-4121-5773,4121,7.21,GBP,0.0209,0.0195,0.1223,7.05,Settled
TXN-000028761,AUTH-000032960,CARD-0006115,PRD-00015,2026-01-20 10:41:21,2026-01-20,Purchase,MER-5999-9885,5999,5.82,GBP,0.0261,0.0131,0.1088,5.67,Settled
TXN-000028762,AUTH-000032961,CARD-0006254,PRD-00015,2026-01-20 21:59:04,2026-01-21,Purchase,MER-7832-7947,7832,15.24,GBP,0.0974,0.0196,0.0617,15.06,Settled
TXN-000028763,AUTH-000032963,CARD-0006152,PRD-00015,2026-01-20 11:03:17,2026-01-21,Purchase,MER-7832-7947,7832,29.3,GBP,0.1527,0.0699,0.0419,29.04,Settled
TXN-000028764,AUTH-000032964,CARD-0006244,PRD-00015,2026-01-21 14:22:31,2026-01-21,Purchase,MER-5999-9885,5999,34.91,GBP,0.3371,0.1014,0.1352,34.34,Settled
TXN-000028765,AUTH-000032965,CARD-0006241,PRD-00015,2026-01-21 01:45:08,2026-01-21,Purchase,MER-5541-2498,5541,30.6,GBP,0.2316,0.0336,0.0613,30.27,Settled
TXN-000028766,AUTH-000032968,CARD-0006257,PRD-00015,2026-01-21 09:40:37,2026-01-22,Purchase,MER-5964-1976,5964,52.43,GBP,0.7818,0.0814,0.0587,51.51,Settled
TXN-000028767,AUTH-000032969,CARD-0006196,PRD-00015,2026-01-21 11:58:54,2026-01-21,Purchase,MER-4121-5773,4121,10.06,GBP,0.0976,0.006,0.048,9.91,Settled
TXN-000028768,AUTH-000032970,CARD-0006275,PRD-00015,2026-01-21 17:10:11,2026-01-21,Purchase,MER-5200-5853,5200,31.77,GBP,0.4803,0.0441,0.101,31.14,Settled
TXN-000028769,AUTH-000032971,CARD-0006221,PRD-00015,2026-01-21 10:55:12,2026-01-22,Purchase,MER-8011-1419,8011,195.92,GBP,2.6355,0.3359,0.1117,192.84,Settled
TXN-000028770,AUTH-000032973,CARD-0006238,PRD-00015,2026-01-21 00:07:29,2026-01-21,Purchase,MER-5999-5053,5999,5.57,GBP,0.0417,0.0075,0.0922,5.43,Settled
TXN-000028771,AUTH-000032975,CARD-0006260,PRD-00015,2026-01-21 10:45:22,2026-01-23,Purchase,MER-4900-9383,4900,8.8,GBP,0.0276,0.0257,0.03,8.72,Settled
TXN-000028772,AUTH-000032976,CARD-0006095,PRD-00015,2026-01-21 12:02:00,2026-01-21,Purchase,MER-5200-5853,5200,16.14,GBP,0.0362,0.0316,0.0539,16.02,Settled
TXN-000028773,AUTH-000032977,CARD-0006281,PRD-00015,2026-01-21 19:18:28,2026-01-22,Purchase,MER-7011-3492,7011,36.17,GBP,0.5056,0.0244,0.0271,35.61,Settled
TXN-000028774,AUTH-000032978,CARD-0006170,PRD-00015,2026-01-22 20:00:18,2026-01-23,Purchase,MER-5999-6712,5999,41.04,GBP,0.3741,0.0839,0.1026,40.48,Settled
TXN-000028775,AUTH-000032979,CARD-0006284,PRD-00015,2026-01-22 15:56:03,2026-01-23,Purchase,MER-5964-1976,5964,10.03,GBP,0.0998,0.0078,0.1354,9.79,Settled
TXN-000028776,AUTH-000032980,CARD-0006329,PRD-00015,2026-01-22 03:12:51,2026-01-23,Purchase,MER-5999-6712,5999,29.45,GBP,0.5,0.0148,0.0956,28.84,Settled
TXN-000028777,AUTH-000032981,CARD-0006122,PRD-00015,2026-01-22 18:36:17,2026-01-23,Purchase,MER-7832-9582,7832,14.45,GBP,0.0915,0.0377,0.0584,14.26,Settled
TXN-000028778,AUTH-000032982,CARD-0006216,PRD-00015,2026-01-22 03:21:07,2026-01-22,Purchase,MER-5411-6841,5411,13.52,GBP,0.2297,0.0295,0.103,13.16,Settled
TXN-000028779,AUTH-000032983,CARD-0006293,PRD-00015,2026-01-22 04:45:25,2026-01-23,Purchase,MER-5999-9885,5999,23.14,GBP,0.1281,0.0305,0.121,22.86,Settled
TXN-000028780,AUTH-000032984,CARD-0006384,PRD-00015,2026-01-22 15:10:18,2026-01-23,Purchase,MER-4121-1146,4121,20.05,GBP,0.2678,0.0454,0.1079,19.63,Settled
TXN-000028781,AUTH-000032985,CARD-0006178,PRD-00015,2026-01-22 02:12:45,2026-01-23,Purchase,MER-8011-1419,8011,29.14,GBP,0.2834,0.0692,0.1361,28.65,Settled
TXN-000028782,AUTH-000032986,CARD-0006315,PRD-00015,2026-01-22 16:49:59,2026-01-24,Purchase,MER-8011-7504,8011,32.65,GBP,0.5,0.0535,0.1431,31.95,Settled
TXN-000028783,AUTH-000032987,CARD-0006213,PRD-00015,2026-01-22 10:20:23,2026-01-23,Purchase,MER-5734-9401,5734,4.13,GBP,0.0195,0.0118,0.0295,4.07,Settled
TXN-000028784,AUTH-000032989,CARD-0006334,PRD-00015,2026-01-22 15:13:12,2026-01-22,Purchase,MER-4814-8963,4814,34.37,GBP,0.5597,0.0868,0.0732,33.65,Settled
TXN-000028785,AUTH-000032990,CARD-0006334,PRD-00015,2026-01-22 09:52:33,2026-01-22,Purchase,MER-5734-9401,5734,24.8,GBP,0.2638,0.0519,0.1371,24.35,Settled
TXN-000028786,AUTH-000032991,CARD-0006143,PRD-00015,2026-01-22 21:46:43,2026-01-22,Purchase,MER-5732-3674,5732,48.83,GBP,0.145,0.0489,0.13,48.51,Settled
TXN-000028787,AUTH-000032992,CARD-0006329,PRD-00015,2026-01-22 10:23:17,2026-01-23,Refund,MER-5964-8191,5964,-32.95,GBP,0.5248,0.0568,0.0281,-32.95,Settled
TXN-000028788,AUTH-000032993,CARD-0006308,PRD-00015,2026-01-23 23:54:29,2026-01-25,Purchase,MER-6051-3440,6051,7.91,GBP,0.0815,0.0077,0.0799,7.74,Settled
TXN-000028789,AUTH-000032994,CARD-0006117,PRD-00015,2026-01-23 08:16:12,2026-01-23,Purchase,MER-4511-7980,4511,88.99,GBP,1.1485,0.2022,0.0765,87.56,Settled
TXN-000028790,AUTH-000032995,CARD-0006175,PRD-00015,2026-01-23 14:45:01,2026-01-24,Purchase,MER-7832-9582,7832,9.59,GBP,0.1398,0.0183,0.1339,9.3,Settled
TXN-000028791,AUTH-000032996,CARD-0006274,PRD-00015,2026-01-23 22:06:42,2026-01-24,Purchase,MER-5999-6712,5999,28.26,GBP,0.3301,0.0671,0.1092,27.75,Settled
TXN-000028792,AUTH-000032997,CARD-0006116,PRD-00015,2026-01-23 05:45:02,2026-01-23,ATM Withdrawal,MER-6011-9644,6011,18.59,GBP,0.1714,0.0499,0.044,18.32,Settled
TXN-000028793,AUTH-000032998,CARD-0006274,PRD-00015,2026-01-23 20:04:47,2026-01-25,Purchase,MER-5999-9885,5999,26.85,GBP,0.1672,0.0522,0.0323,26.6,Settled
TXN-000028794,AUTH-000032999,CARD-0006368,PRD-00015,2026-01-23 11:46:16,2026-01-24,Purchase,MER-5651-4855,5651,39.55,GBP,0.0942,0.0266,0.025,39.4,Settled
TXN-000028795,AUTH-000033000,CARD-0006338,PRD-00015,2026-01-23 09:55:31,2026-01-24,Purchase,MER-5411-3745,5411,21.84,GBP,0.3553,0.0621,0.0976,21.32,Settled
TXN-000028796,AUTH-000033001,CARD-0006238,PRD-00015,2026-01-23 16:59:19,2026-01-23,Purchase,MER-5651-4855,5651,138.31,GBP,1.6542,0.2365,0.1051,136.31,Settled
TXN-000028797,AUTH-000033002,CARD-0006198,PRD-00015,2026-01-23 19:17:52,2026-01-24,Purchase,MER-5734-2587,5734,40.83,GBP,0.6956,0.0379,0.1097,39.99,Settled
TXN-000028798,AUTH-000033003,CARD-0006328,PRD-00015,2026-01-23 16:08:15,2026-01-24,ATM Withdrawal,MER-6011-9644,6011,27.62,GBP,0.1192,0.069,0.1453,27.29,Settled
TXN-000028799,AUTH-000033004,CARD-0006272,PRD-00015,2026-01-23 06:57:18,2026-01-24,Purchase,MER-8220-6692,8220,14.98,GBP,0.0569,0.0243,0.0505,14.85,Settled
TXN-000028800,AUTH-000033005,CARD-0006107,PRD-00015,2026-01-23 09:02:37,2026-01-24,Purchase,MER-5651-4855,5651,22.21,GBP,0.263,0.0318,0.0547,21.86,Settled
TXN-000028801,AUTH-000033006,CARD-0006250,PRD-00015,2026-01-23 23:17:49,2026-01-24,Purchase,MER-7832-9582,7832,169.24,GBP,1.9756,0.1593,0.0658,167.04,Settled
TXN-000028802,AUTH-000033007,CARD-0006286,PRD-00015,2026-01-23 12:59:59,2026-01-25,Purchase,MER-4814-8963,4814,35.19,GBP,0.6007,0.0686,0.1082,34.41,Settled
TXN-000028803,AUTH-000033008,CARD-0006204,PRD-00015,2026-01-23 22:40:37,2026-01-24,ATM Withdrawal,MER-6011-5763,6011,32.68,GBP,0.516,0.0813,0.028,32.05,Settled
TXN-000028804,AUTH-000033010,CARD-0006133,PRD-00015,2026-01-23 03:35:43,2026-01-24,Purchase,MER-6051-3440,6051,32.06,GBP,0.2912,0.0435,0.1309,31.59,Settled
TXN-000028805,AUTH-000033012,CARD-0006156,PRD-00015,2026-01-24 21:12:49,2026-01-26,Purchase,MER-5411-3745,5411,44.17,GBP,0.4994,0.0758,0.1331,43.46,Settled
TXN-000028806,AUTH-000033014,CARD-0006353,PRD-00015,2026-01-24 00:48:11,2026-01-26,Purchase,MER-7832-9582,7832,60.39,GBP,1.0351,0.1499,0.0569,59.15,Settled
TXN-000028807,AUTH-000033015,CARD-0006274,PRD-00015,2026-01-24 16:52:10,2026-01-25,Purchase,MER-8011-7504,8011,10.37,GBP,0.1321,0.0227,0.0639,10.15,Settled
TXN-000028808,AUTH-000033017,CARD-0006091,PRD-00015,2026-01-25 23:35:34,2026-01-28,Purchase,MER-5311-2389,5311,10.21,GBP,0.0692,0.0304,0.0615,10.05,Settled
TXN-000028809,AUTH-000033018,CARD-0006145,PRD-00015,2026-01-25 15:23:07,2026-01-27,Purchase,MER-8220-6692,8220,13.2,GBP,0.0921,0.027,0.1439,12.94,Settled
TXN-000028810,AUTH-000033021,CARD-0006154,PRD-00015,2026-01-25 20:05:46,2026-01-27,Purchase,MER-5732-3674,5732,15.97,GBP,0.0864,0.0467,0.0339,15.8,Settled
TXN-000028811,AUTH-000033022,CARD-0006226,PRD-00015,2026-01-26 20:13:38,2026-01-26,Purchase,MER-4121-1146,4121,55.99,GBP,0.9325,0.0889,0.1387,54.83,Settled
TXN-000028812,AUTH-000033023,CARD-0006313,PRD-00015,2026-01-26 22:02:43,2026-01-27,Purchase,MER-4121-5773,4121,36.28,GBP,0.3063,0.0421,0.0691,35.86,Settled
TXN-000028813,AUTH-000033024,CARD-0006137,PRD-00015,2026-01-26 16:21:10,2026-01-26,Purchase,MER-5411-3745,5411,122.45,GBP,1.1616,0.2674,0.0996,120.92,Settled
TXN-000028814,AUTH-000033025,CARD-0006119,PRD-00015,2026-01-26 13:25:46,2026-01-27,Purchase,MER-6051-6516,6051,15.37,GBP,0.0358,0.0252,0.1362,15.17,Settled
TXN-000028815,AUTH-000033027,CARD-0006101,PRD-00015,2026-01-26 23:42:44,2026-01-26,Purchase,MER-6051-6516,6051,9.23,GBP,0.1375,0.0218,0.0617,9.01,Settled
TXN-000028816,AUTH-000033028,CARD-0006220,PRD-00015,2026-01-26 03:26:38,2026-01-28,Purchase,MER-5964-8191,5964,26.5,GBP,0.3917,0.0241,0.1027,25.98,Settled
TXN-000028817,AUTH-000033029,CARD-0006347,PRD-00015,2026-01-26 14:01:33,2026-01-28,Purchase,MER-4511-7980,4511,26.67,GBP,0.3574,0.0671,0.0963,26.15,Settled
TXN-000028818,AUTH-000033031,CARD-0006111,PRD-00015,2026-01-26 08:06:33,2026-01-26,Purchase,MER-5964-8191,5964,24.03,GBP,0.1359,0.0629,0.056,23.78,Settled
TXN-000028819,AUTH-000033032,CARD-0006277,PRD-00015,2026-01-26 19:34:51,2026-01-29,Purchase,MER-5999-6712,5999,82.19,GBP,0.5329,0.1476,0.0685,81.44,Settled
TXN-000028820,AUTH-000033033,CARD-0006225,PRD-00015,2026-01-26 06:56:16,2026-01-26,Purchase,MER-4814-5844,4814,51.97,GBP,0.3035,0.0589,0.0499,51.56,Settled
