card_id,product_id,cardholder_ref,card_type,issue_date,activation_date,expiry_date,card_status
CARD-0003942,PRD-00010,CH-1491B51D,Virtual,2025-07-27,2025-07-31,2028-07-27,Active
CARD-0003943,PRD-00010,CH-E041F0A3,Virtual,2025-07-05,2025-07-09,2028-07-05,Active
CARD-0003944,PRD-00010,CH-6D4772F8,Physical,2025-07-09,2025-07-10,2030-07-09,Expired
CARD-0003945,PRD-00010,CH-802A63CC,Virtual,2025-07-16,2025-07-20,2028-07-16,Active
CARD-0003946,PRD-00010,CH-E2FB8D66,Physical,2025-07-13,2025-07-13,2029-07-13,Active
CARD-0003947,PRD-00010,CH-BBE30FD2,Physical,2025-07-27,2025-07-27,2029-07-27,Active
CARD-0003948,PRD-00010,CH-ECA04629,Virtual,2025-07-22,2025-07-22,2028-07-22,Active
CARD-0003949,PRD-00010,CH-1BF962A5,Physical,2025-07-02,2025-07-06,2028-07-02,Active
CARD-0003950,PRD-00010,CH-CC2B2F49,Physical,2025-07-21,2025-07-26,2029-07-21,Active
CARD-0003951,PRD-00010,CH-44DE950F,Physical,2025-07-11,2025-07-16,2028-07-11,Active
CARD-0003952,PRD-00010,CH-BF8FF33E,Virtual,2025-07-17,2025-07-22,2028-07-17,Blocked
CARD-0003953,PRD-00010,CH-01A4C2D1,Virtual,2025-07-14,2025-07-15,2030-07-14,Active
CARD-0003954,PRD-00010,CH-7DE1936B,Virtual,2025-07-21,2025-07-24,2029-07-21,Active
CARD-0003955,PRD-00010,CH-C6141017,Physical,2025-07-15,2025-07-15,2030-07-15,Active
CARD-0003956,PRD-00010,CH-6AB62DBF,Virtual,2025-07-23,2025-07-26,2029-07-23,Expired
CARD-0003957,PRD-00010,CH-6E52B671,Virtual,2025-07-22,2025-07-22,2028-07-22,Active
CARD-0003958,PRD-00010,CH-2FB7E9BD,Virtual,2025-07-18,2025-07-23,2028-07-18,Active
CARD-0003959,PRD-00010,CH-7C89617D,Physical,2025-08-21,2025-08-22,2029-08-21,Expired
CARD-0003960,PRD-00010,CH-1C3892E8,Physical,2025-08-19,2025-08-21,2030-08-19,Closed
CARD-0003961,PRD-00010,CH-366B3575,Virtual,2025-08-01,2025-08-01,2029-08-01,Closed
CARD-0003962,PRD-00010,CH-BFFA7A4F,Physical,2025-08-07,2025-08-07,2028-08-07,Active
CARD-0003963,PRD-00010,CH-311F5D4A,Physical,2025-08-05,2025-08-06,2029-08-05,Active
CARD-0003964,PRD-00010,CH-DF223246,Physical,2025-08-12,2025-08-15,2029-08-12,Active
CARD-0003965,PRD-00010,CH-E9B87E7A,Physical,2025-08-01,2025-08-06,2028-08-01,Blocked
CARD-0003966,PRD-00010,CH-A2ED50B9,Physical,2025-08-04,2025-08-07,2028-08-04,Active
CARD-0003967,PRD-00010,CH-15F0E5EA,Physical,2025-08-04,2025-08-08,2028-08-04,Active
CARD-0003968,PRD-00010,CH-107380CB,Virtual,2025-08-22,2025-08-26,2029-08-22,Active
CARD-0003969,PRD-00010,CH-3C1A8CE2,Physical,2025-08-19,2025-08-20,2029-08-19,Active
CARD-0003970,PRD-00010,CH-C2B2547D,Virtual,2025-08-15,2025-08-17,2028-08-15,Expired
CARD-0003971,PRD-00010,CH-441DDE33,Physical,2025-08-09,2025-08-13,2030-08-09,Active
CARD-0003972,PRD-00010,CH-AA528F85,Virtual,2025-08-11,2025-08-13,2028-08-11,Active
CARD-0003973,PRD-00010,CH-0AB74B5D,Physical,2025-08-17,2025-08-20,2028-08-17,Closed
CARD-0003974,PRD-00010,CH-CAB285DC,Physical,2025-08-09,2025-08-12,2029-08-09,Closed
CARD-0003975,PRD-00010,CH-852393D7,Physical,2025-08-07,2025-08-10,2030-08-07,Active
CARD-0003976,PRD-00010,CH-440DD09F,Physical,2025-08-16,2025-08-19,2030-08-16,Active
CARD-0003977,PRD-00010,CH-C1C4F618,Physical,2025-08-24,2025-08-25,2029-08-24,Active
CARD-0003978,PRD-00010,CH-56282768,Physical,2025-08-03,2025-08-06,2028-08-03,Blocked
CARD-0003979,PRD-00010,CH-57D3EC63,Physical,2025-08-27,2025-08-27,2030-08-27,Active
CARD-0003980,PRD-00010,CH-3D563B0E,Virtual,2025-08-21,2025-08-22,2028-08-21,Active
CARD-0003981,PRD-00010,CH-660237ED,Virtual,2025-08-19,2025-08-24,2030-08-19,Active
CARD-0003982,PRD-00010,CH-F9AD97AE,Virtual,2025-08-22,2025-08-23,2030-08-22,Active
CARD-0003983,PRD-00010,CH-CE67B962,Physical,2025-08-28,2025-09-01,2030-08-28,Active
CARD-0003984,PRD-00010,CH-DEDBCEF9,Virtual,2025-09-06,2025-09-09,2030-09-06,Active
CARD-0003985,PRD-00010,CH-D5DE293B,Virtual,2025-09-01,2025-09-06,2029-09-01,Active
CARD-0003986,PRD-00010,CH-0692FE02,Virtual,2025-09-01,2025-09-04,2029-09-01,Active
CARD-0003987,PRD-00010,CH-87D75309,Physical,2025-09-22,2025-09-25,2028-09-22,Active
CARD-0003988,PRD-00010,CH-C05E5ADE,Virtual,2025-09-28,2025-10-02,2029-09-28,Active
CARD-0003989,PRD-00010,CH-73B0E73D,Physical,2025-09-25,2025-09-27,2028-09-25,Blocked
CARD-0003990,PRD-00010,CH-DEAEB0C0,Physical,2025-09-25,2025-09-25,2028-09-25,Active
CARD-0003991,PRD-00010,CH-A904BABD,Virtual,2025-09-22,2025-09-24,2028-09-22,Active
CARD-0003992,PRD-00010,CH-A358C4D3,Virtual,2025-09-22,2025-09-27,2028-09-22,Active
CARD-0003993,PRD-00010,CH-527A9F7B,Virtual,2025-09-28,2025-10-02,2030-09-28,Active
CARD-0003994,PRD-00010,CH-DF996726,Virtual,2025-09-15,2025-09-19,2028-09-15,Active
CARD-0003995,PRD-00010,CH-BC5E3E2F,Physical,2025-09-05,2025-09-05,2030-09-05,Active
CARD-0003996,PRD-00010,CH-3BCA7FF6,Virtual,2025-09-19,2025-09-22,2028-09-19,Active
CARD-0003997,PRD-00010,CH-BD3C83C3,Virtual,2025-09-25,2025-09-26,2030-09-25,Closed
CARD-0003998,PRD-00010,CH-592C6A0E,Virtual,2025-09-14,2025-09-18,2030-09-14,Active
CARD-0003999,PRD-00010,CH-F104AD27,Physical,2025-09-28,2025-09-28,2028-09-28,Closed
CARD-0004000,PRD-00010,CH-A888E7AF,Physical,2025-09-28,2025-10-03,2029-09-28,Active
CARD-0004001,PRD-00010,CH-19B7775F,Virtual,2025-09-27,2025-10-01,2030-09-27,Active
CARD-0004002,PRD-00010,CH-9B6FBE20,Virtual,2025-09-10,2025-09-15,2030-09-10,Active
CARD-0004003,PRD-00010,CH-DEAF0FA9,Physical,2025-09-20,2025-09-25,2030-09-20,Active
CARD-0004004,PRD-00010,CH-C8ECB641,Virtual,2025-09-03,2025-09-03,2029-09-03,Active
CARD-0004005,PRD-00010,CH-08207D4E,Virtual,2025-09-23,2025-09-24,2030-09-23,Active
CARD-0004006,PRD-00010,CH-164B85F0,Virtual,2025-09-08,2025-09-11,2030-09-08,Active
CARD-0004007,PRD-00010,CH-FF0DD3C2,Physical,2025-09-07,2025-09-07,2030-09-07,Active
CARD-0004008,PRD-00010,CH-77806788,Physical,2025-09-20,2025-09-24,2029-09-20,Active
CARD-0004009,PRD-00010,CH-F47E3CA0,Virtual,2025-09-03,2025-09-06,2030-09-03,Active
CARD-0004010,PRD-00010,CH-8A693650,Physical,2025-10-20,2025-10-24,2030-10-20,Active
CARD-0004011,PRD-00010,CH-2BA17F78,Physical,2025-10-19,2025-10-20,2029-10-19,Active
CARD-0004012,PRD-00010,CH-B32D3C81,Virtual,2025-10-11,2025-10-16,2030-10-11,Active
CARD-0004013,PRD-00010,CH-FE4CEFED,Physical,2025-10-02,2025-10-05,2030-10-02,Active
CARD-0004014,PRD-00010,CH-EDD32BE9,Physical,2025-10-21,2025-10-23,2028-10-21,Active
CARD-0004015,PRD-00010,CH-622C636F,Physical,2025-10-02,2025-10-07,2030-10-02,Active
CARD-0004016,PRD-00010,CH-B81BDA1D,Virtual,2025-10-28,2025-10-31,2029-10-28,Active
CARD-0004017,PRD-00010,CH-F395C213,Virtual,2025-10-24,2025-10-28,2030-10-24,Active
CARD-0004018,PRD-00010,CH-AA5CA8CD,Physical,2025-10-02,2025-10-04,2028-10-02,Active
CARD-0004019,PRD-00010,CH-A23036D2,Virtual,2025-10-18,2025-10-20,2028-10-18,Active
CARD-0004020,PRD-00010,CH-CBA88A28,Virtual,2025-10-09,2025-10-12,2029-10-09,Active
CARD-0004021,PRD-00010,CH-394B5D35,Virtual,2025-10-19,2025-10-23,2029-10-19,Active
CARD-0004022,PRD-00010,CH-EC814510,Physical,2025-10-10,2025-10-15,2028-10-10,Active
CARD-0004023,PRD-00010,CH-57DDA51E,Virtual,2025-10-18,2025-10-21,2030-10-18,Active
CARD-0004024,PRD-00010,CH-BE332380,Physical,2025-10-27,2025-10-31,2028-10-27,Blocked
CARD-0004025,PRD-00010,CH-A7674726,Physical,2025-10-19,2025-10-21,2028-10-19,Active
CARD-0004026,PRD-00010,CH-F75C0751,Virtual,2025-10-03,2025-10-04,2030-10-03,Active
CARD-0004027,PRD-00010,CH-3BBDF80C,Virtual,2025-10-18,2025-10-19,2029-10-18,Active
CARD-0004028,PRD-00010,CH-4A7D6FA1,Physical,2025-10-11,2025-10-14,2029-10-11,Active
CARD-0004029,PRD-00010,CH-5719D3E4,Physical,2025-10-19,2025-10-21,2028-10-19,Blocked
CARD-0004030,PRD-00010,CH-302B0401,Virtual,2025-10-17,2025-10-17,2030-10-17,Active
CARD-0004031,PRD-00010,CH-92A593C8,Virtual,2025-10-08,2025-10-10,2030-10-08,Active
CARD-0004032,PRD-00010,CH-50392A8C,Virtual,2025-10-12,2025-10-16,2028-10-12,Closed
CARD-0004033,PRD-00010,CH-BCA6A6B0,Virtual,2025-10-09,2025-10-09,2029-10-09,Closed
CARD-0004034,PRD-00010,CH-970E287A,Virtual,2025-10-20,2025-10-22,2029-10-20,Active
CARD-0004035,PRD-00010,CH-635D8150,Physical,2025-10-08,2025-10-13,2028-10-08,Active
CARD-0004036,PRD-00010,CH-C572AA5B,Physical,2025-10-17,2025-10-20,2030-10-17,Active
CARD-0004037,PRD-00010,CH-EF15B821,Physical,2025-10-20,2025-10-24,2029-10-20,Active
CARD-0004038,PRD-00010,CH-A9EB0BF9,Physical,2025-10-27,2025-10-29,2030-10-27,Active
CARD-0004039,PRD-00010,CH-1B493710,Virtual,2025-10-26,2025-10-27,2028-10-26,Active
CARD-0004040,PRD-00010,CH-DA3465D9,Virtual,2025-11-13,2025-11-16,2029-11-13,Active
CARD-0004041,PRD-00010,CH-D0EF1299,Physical,2025-11-04,2025-11-04,2029-11-04,Blocked
CARD-0004042,PRD-00010,CH-380A1BB7,Physical,2025-11-07,2025-11-10,2030-11-07,Active
CARD-0004043,PRD-00010,CH-25BDAB14,Physical,2025-11-16,2025-11-17,2030-11-16,Blocked
CARD-0004044,PRD-00010,CH-BF3F51D5,Virtual,2025-11-26,2025-11-26,2029-11-26,Active
CARD-0004045,PRD-00010,CH-D3E78237,Physical,2025-11-01,2025-11-06,2030-11-01,Active
CARD-0004046,PRD-00010,CH-51F4A724,Virtual,2025-11-28,2025-11-28,2030-11-28,Active
CARD-0004047,PRD-00010,CH-B04816FD,Virtual,2025-11-02,2025-11-06,2029-11-02,Active
CARD-0004048,PRD-00010,CH-D900DA4B,Virtual,2025-11-17,2025-11-21,2028-11-17,Active
CARD-0004049,PRD-00010,CH-A18E4440,Physical,2025-11-02,2025-11-05,2030-11-02,Active
CARD-0004050,PRD-00010,CH-4A9F6C5C,Physical,2025-11-01,2025-11-05,2029-11-01,Active
CARD-0004051,PRD-00010,CH-0F0E5767,Virtual,2025-11-17,2025-11-20,2030-11-17,Blocked
CARD-0004052,PRD-00010,CH-27177E59,Virtual,2025-11-06,2025-11-09,2028-11-06,Closed
CARD-0004053,PRD-00010,CH-D91B1CB6,Virtual,2025-11-02,2025-11-05,2029-11-02,Blocked
CARD-0004054,PRD-00010,CH-399E4D08,Physical,2025-11-18,2025-11-19,2029-11-18,Active
CARD-0004055,PRD-00010,CH-EC5412B4,Virtual,2025-11-16,2025-11-21,2030-11-16,Active
CARD-0004056,PRD-00010,CH-DB55DAF5,Virtual,2025-11-22,2025-11-27,2029-11-22,Active
CARD-0004057,PRD-00010,CH-4C91EF0E,Virtual,2025-11-19,2025-11-24,2029-11-19,Closed
CARD-0004058,PRD-00010,CH-E9917F60,Physical,2025-11-27,2025-11-29,2030-11-27,Active
CARD-0004059,PRD-00010,CH-05855672,Virtual,2025-11-20,2025-11-22,2028-11-20,Closed
CARD-0004060,PRD-00010,CH-6C24DCAA,Physical,2025-11-01,2025-11-01,2028-11-01,Closed
CARD-0004061,PRD-00010,CH-592AA87B,Virtual,2025-11-02,2025-11-07,2028-11-02,Active
CARD-0004062,PRD-00010,CH-126301A0,Physical,2025-11-08,2025-11-08,2030-11-08,Active
CARD-0004063,PRD-00010,CH-4849032C,Physical,2025-11-08,2025-11-10,2028-11-08,Active
CARD-0004064,PRD-00010,CH-B37BDB99,Physical,2025-11-28,2025-11-30,2029-11-28,Active
CARD-0004065,PRD-00010,CH-18E9EF77,Physical,2025-11-11,2025-11-16,2029-11-11,Active
CARD-0004066,PRD-00010,CH-CA9128FB,Physical,2025-11-21,2025-11-26,2029-11-21,Active
CARD-0004067,PRD-00010,CH-0DDB0654,Virtual,2025-11-04,2025-11-07,2029-11-04,Active
CARD-0004068,PRD-00010,CH-4DD7CB5C,Virtual,2025-11-19,2025-11-20,2030-11-19,Closed
CARD-0004069,PRD-00010,CH-93C09687,Physical,2025-11-16,2025-11-19,2030-11-16,Closed
CARD-0004070,PRD-00010,CH-7B814CE1,Virtual,2025-12-15,2025-12-20,2030-12-15,Active
CARD-0004071,PRD-00010,CH-35B33F54,Physical,2025-12-14,2025-12-16,2028-12-14,Active
CARD-0004072,PRD-00010,CH-32167340,Physical,2025-12-28,2025-12-30,2030-12-28,Closed
CARD-0004073,PRD-00010,CH-5CBAD410,Physical,2025-12-10,2025-12-14,2028-12-10,Closed
CARD-0004074,PRD-00010,CH-1A1940E4,Physical,2025-12-07,2025-12-12,2028-12-07,Active
CARD-0004075,PRD-00010,CH-DBC21E42,Physical,2025-12-05,2025-12-06,2028-12-05,Blocked
CARD-0004076,PRD-00010,CH-FB924354,Physical,2025-12-20,2025-12-25,2028-12-20,Blocked
CARD-0004077,PRD-00010,CH-2B10A823,Virtual,2025-12-10,2025-12-15,2030-12-10,Active
CARD-0004078,PRD-00010,CH-5B078B11,Virtual,2025-12-01,2025-12-03,2028-12-01,Active
CARD-0004079,PRD-00010,CH-F1EFA963,Virtual,2025-12-16,2025-12-18,2028-12-16,Active
CARD-0004080,PRD-00010,CH-83F38F4E,Virtual,2025-12-01,2025-12-04,2030-12-01,Active
CARD-0004081,PRD-00010,CH-6F0EEBEF,Virtual,2025-12-17,2025-12-18,2030-12-17,Active
CARD-0004082,PRD-00010,CH-B8F91075,Virtual,2025-12-26,2025-12-29,2028-12-26,Expired
CARD-0004083,PRD-00010,CH-1E69D7EF,Virtual,2025-12-11,2025-12-15,2029-12-11,Active
CARD-0004084,PRD-00010,CH-4D7D10F3,Virtual,2025-12-21,2025-12-22,2029-12-21,Active
CARD-0004085,PRD-00010,CH-2C281BBD,Virtual,2025-12-28,2025-12-29,2030-12-28,Closed
CARD-0004086,PRD-00010,CH-C69E17C9,Virtual,2025-12-20,2025-12-23,2028-12-20,Active
CARD-0004087,PRD-00010,CH-ABB558E1,Physical,2025-12-22,2025-12-25,2030-12-22,Active
CARD-0004088,PRD-00010,CH-76B35303,Virtual,2025-12-02,2025-12-02,2030-12-02,Blocked
CARD-0004089,PRD-00010,CH-61D15DB2,Virtual,2025-12-21,2025-12-26,2029-12-21,Active
CARD-0004090,PRD-00010,CH-71F34593,Physical,2025-12-07,2025-12-11,2028-12-07,Active
CARD-0004091,PRD-00010,CH-1DDB4F15,Physical,2025-12-21,2025-12-23,2030-12-21,Closed
CARD-0004092,PRD-00010,CH-A43366C9,Physical,2025-12-06,2025-12-11,2028-12-06,Active
CARD-0004093,PRD-00010,CH-399557CB,Virtual,2025-12-14,2025-12-16,2028-12-14,Closed
CARD-0004094,PRD-00010,CH-FCC2ED18,Virtual,2025-12-22,2025-12-23,2030-12-22,Active
CARD-0004095,PRD-00010,CH-B198047F,Physical,2025-12-18,2025-12-20,2030-12-18,Active
CARD-0004096,PRD-00010,CH-97C6EB3C,Physical,2025-12-21,2025-12-25,2029-12-21,Active
CARD-0004097,PRD-00010,CH-FFFCFF63,Virtual,2025-12-28,2025-12-30,2030-12-28,Active
CARD-0004098,PRD-00010,CH-4C618A43,Virtual,2025-12-14,2025-12-19,2028-12-14,Active
CARD-0004099,PRD-00010,CH-534234CF,Virtual,2025-12-24,2025-12-26,2029-12-24,Active
CARD-0004100,PRD-00010,CH-DCB9D394,Virtual,2026-01-08,2026-01-10,2029-01-08,Active
CARD-0004101,PRD-00010,CH-67C3BD9E,Physical,2026-01-19,2026-01-20,2030-01-19,Active
CARD-0004102,PRD-00010,CH-64CFD9B9,Virtual,2026-01-15,2026-01-15,2031-01-15,Blocked
CARD-0004103,PRD-00010,CH-C891C9C6,Physical,2026-01-06,2026-01-07,2031-01-06,Active
CARD-0004104,PRD-00010,CH-105DD35C,Virtual,2026-01-02,2026-01-06,2030-01-02,Active
CARD-0004105,PRD-00010,CH-89FAB5CC,Virtual,2026-01-16,2026-01-21,2031-01-16,Active
CARD-0004106,PRD-00010,CH-A6D5DAC6,Physical,2026-01-27,2026-01-28,2030-01-27,Active
CARD-0004107,PRD-00010,CH-351C586A,Physical,2026-01-05,2026-01-06,2029-01-05,Active
CARD-0004108,PRD-00010,CH-1E0914D2,Physical,2026-01-26,2026-01-30,2030-01-26,Active
CARD-0004109,PRD-00010,CH-B1F9AB31,Physical,2026-01-07,2026-01-09,2029-01-07,Active
CARD-0004110,PRD-00010,CH-727DDA84,Virtual,2026-01-25,2026-01-29,2031-01-25,Active
CARD-0004111,PRD-00010,CH-0A054950,Virtual,2026-01-17,2026-01-19,2031-01-17,Blocked
CARD-0004112,PRD-00010,CH-A71372AB,Virtual,2026-01-22,2026-01-27,2029-01-22,Active
CARD-0004113,PRD-00010,CH-41BB0E0D,Virtual,2026-01-17,2026-01-17,2030-01-17,Active
CARD-0004114,PRD-00010,CH-15A905B4,Virtual,2026-01-26,2026-01-28,2029-01-26,Active
CARD-0004115,PRD-00010,CH-4C6F9A45,Virtual,2026-01-08,2026-01-08,2030-01-08,Active
CARD-0004116,PRD-00010,CH-2BEE2FFF,Physical,2026-01-15,2026-01-16,2029-01-15,Active
CARD-0004117,PRD-00010,CH-A87D21FF,Physical,2026-01-28,2026-01-28,2031-01-28,Active
CARD-0004118,PRD-00010,CH-0BD18D4A,Physical,2026-01-25,2026-01-30,2029-01-25,Active
CARD-0004119,PRD-00010,CH-E79524EB,Physical,2026-01-19,2026-01-19,2031-01-19,Active
CARD-0004120,PRD-00010,CH-88BAEF4A,Physical,2026-01-10,2026-01-10,2029-01-10,Active
CARD-0004121,PRD-00010,CH-7D8DA92B,Virtual,2026-01-20,2026-01-23,2029-01-20,Expired
CARD-0004122,PRD-00010,CH-E92915A3,Virtual,2026-01-03,2026-01-03,2029-01-03,Active
CARD-0004123,PRD-00010,CH-9B2E18C0,Physical,2026-01-20,2026-01-25,2029-01-20,Active
CARD-0004124,PRD-00010,CH-B01C337E,Physical,2026-01-05,2026-01-06,2031-01-05,Active
CARD-0004125,PRD-00010,CH-0B73CA1C,Virtual,2026-01-04,2026-01-07,2031-01-04,Expired
CARD-0004126,PRD-00010,CH-24444F64,Physical,2026-01-15,2026-01-19,2031-01-15,Active
CARD-0004127,PRD-00010,CH-371831F3,Physical,2026-01-25,2026-01-25,2031-01-25,Active
CARD-0004128,PRD-00010,CH-8D548038,Physical,2026-01-13,2026-01-13,2030-01-13,Active
CARD-0004129,PRD-00010,CH-470367F7,Virtual,2026-01-04,2026-01-05,2031-01-04,Active
CARD-0004130,PRD-00010,CH-6C092D0A,Virtual,2026-01-24,2026-01-25,2030-01-24,Active
CARD-0004131,PRD-00010,CH-42BB8F63,Physical,2026-01-07,2026-01-07,2031-01-07,Active
CARD-0004132,PRD-00010,CH-29CF4C70,Virtual,2026-01-10,2026-01-12,2031-01-10,Active
CARD-0004133,PRD-00010,CH-F1DA833D,Physical,2026-01-07,2026-01-10,2031-01-07,Active
CARD-0004134,PRD-00010,CH-F0B0E729,Physical,2026-02-21,2026-02-22,2031-02-21,Active
CARD-0004135,PRD-00010,CH-3429CE3B,Physical,2026-02-25,2026-02-27,2030-02-25,Active
CARD-0004136,PRD-00010,CH-44F760A8,Physical,2026-02-01,2026-02-03,2031-02-01,Active
CARD-0004137,PRD-00010,CH-A54427EC,Virtual,2026-02-28,2026-03-01,2029-02-28,Active
CARD-0004138,PRD-00010,CH-904ADA37,Physical,2026-02-05,2026-02-05,2031-02-05,Active
CARD-0004139,PRD-00010,CH-82ECE8AA,Virtual,2026-02-27,2026-03-01,2031-02-27,Active
CARD-0004140,PRD-00010,CH-D2524487,Physical,2026-02-24,2026-03-01,2030-02-24,Blocked
CARD-0004141,PRD-00010,CH-C9AC376C,Physical,2026-02-24,2026-03-01,2031-02-24,Active
CARD-0004142,PRD-00010,CH-F6C9DD38,Physical,2026-02-22,2026-02-27,2031-02-22,Active
CARD-0004143,PRD-00010,CH-4526ED62,Physical,2026-02-19,2026-02-20,2030-02-19,Blocked
CARD-0004144,PRD-00010,CH-AF194390,Physical,2026-02-15,2026-02-18,2029-02-15,Active
CARD-0004145,PRD-00010,CH-5450C61F,Virtual,2026-02-12,2026-02-15,2031-02-12,Active
CARD-0004146,PRD-00010,CH-E8C44E4C,Physical,2026-02-10,2026-02-12,2029-02-10,Active
CARD-0004147,PRD-00010,CH-2575DBD1,Physical,2026-02-03,2026-02-04,2031-02-03,Active
CARD-0004148,PRD-00010,CH-460DB751,Virtual,2026-02-16,2026-02-20,2029-02-16,Active
CARD-0004149,PRD-00010,CH-FABF8AEF,Virtual,2026-02-06,2026-02-08,2030-02-06,Active
CARD-0004150,PRD-00010,CH-F3A80AA0,Physical,2026-02-02,2026-02-05,2029-02-02,Active
CARD-0004151,PRD-00010,CH-1F9DECCD,Virtual,2026-02-24,2026-02-27,2031-02-24,Closed
CARD-0004152,PRD-00010,CH-E0218CAF,Physical,2026-02-28,2026-03-01,2031-02-28,Active
CARD-0004153,PRD-00010,CH-CE8A5306,Physical,2026-02-05,2026-02-07,2030-02-05,Active
CARD-0004154,PRD-00010,CH-59518620,Physical,2026-02-11,2026-02-16,2030-02-11,Closed
CARD-0004155,PRD-00010,CH-4830EFFE,Virtual,2026-02-21,2026-02-21,2031-02-21,Active
CARD-0004156,PRD-00010,CH-195C663B,Virtual,2026-02-08,2026-02-11,2029-02-08,Active
CARD-0004157,PRD-00010,CH-51683612,Virtual,2026-02-16,2026-02-18,2031-02-16,Expired
CARD-0004158,PRD-00010,CH-2E408D57,Virtual,2026-02-14,2026-02-17,2030-02-14,Active
CARD-0004159,PRD-00010,CH-AD851456,Virtual,2026-02-19,2026-02-21,2031-02-19,Active
CARD-0004160,PRD-00010,CH-8D3A5B2D,Physical,2026-02-10,2026-02-12,2030-02-10,Blocked
CARD-0004161,PRD-00010,CH-6714272A,Virtual,2026-02-16,2026-02-19,2029-02-16,Active
CARD-0004162,PRD-00010,CH-4251D2F0,Physical,2026-02-14,2026-02-14,2029-02-14,Active
CARD-0004163,PRD-00010,CH-B695C2BF,Physical,2026-02-26,2026-02-26,2031-02-26,Active
CARD-0004164,PRD-00010,CH-248607C2,Physical,2026-02-26,2026-02-26,2031-02-26,Active
CARD-0004165,PRD-00010,CH-44725AB7,Physical,2026-02-15,2026-02-18,2030-02-15,Active
CARD-0004166,PRD-00010,CH-A3A22F35,Physical,2026-02-06,2026-02-10,2030-02-06,Active
CARD-0004167,PRD-00010,CH-C70C15E3,Virtual,2026-02-04,2026-02-04,2031-02-04,Active
CARD-0004168,PRD-00010,CH-6B1205AA,Physical,2026-02-05,2026-02-07,2031-02-05,Active
CARD-0004169,PRD-00010,CH-705FAECD,Physical,2026-03-23,2026-03-27,2029-03-23,Active
CARD-0004170,PRD-00010,CH-77FA7BBC,Physical,2026-03-02,2026-03-02,2030-03-02,Active
CARD-0004171,PRD-00010,CH-F3DEA9DC,Physical,2026-03-15,2026-03-15,2031-03-15,Active
CARD-0004172,PRD-00010,CH-B7ED70CF,Virtual,2026-03-27,2026-03-30,2030-03-27,Active
CARD-0004173,PRD-00010,CH-3A9048CC,Physical,2026-03-10,2026-03-10,2029-03-10,Active
CARD-0004174,PRD-00010,CH-1641D960,Virtual,2026-03-23,2026-03-24,2029-03-23,Active
CARD-0004175,PRD-00010,CH-C544A049,Virtual,2026-03-12,2026-03-15,2031-03-12,Blocked
CARD-0004176,PRD-00010,CH-A27A2BDA,Virtual,2026-03-14,2026-03-17,2031-03-14,Active
CARD-0004177,PRD-00010,CH-3D730C3B,Physical,2026-03-01,2026-03-03,2029-03-01,Active
CARD-0004178,PRD-00010,CH-9347F486,Physical,2026-03-07,2026-03-11,2031-03-07,Active
CARD-0004179,PRD-00010,CH-492D85A7,Virtual,2026-03-13,2026-03-15,2029-03-13,Blocked
CARD-0004180,PRD-00010,CH-CEEFD2C9,Virtual,2026-03-27,2026-03-28,2030-03-27,Expired
CARD-0004181,PRD-00010,CH-F2CA2002,Physical,2026-03-03,2026-03-04,2030-03-03,Active
CARD-0004182,PRD-00010,CH-EEB47B07,Physical,2026-03-23,2026-03-25,2030-03-23,Active
CARD-0004183,PRD-00010,CH-7F702973,Virtual,2026-03-13,2026-03-15,2030-03-13,Active
CARD-0004184,PRD-00010,CH-AD411244,Physical,2026-03-21,2026-03-21,2031-03-21,Active
CARD-0004185,PRD-00010,CH-1FEBC9AF,Virtual,2026-03-02,2026-03-02,2030-03-02,Active
CARD-0004186,PRD-00010,CH-30AFE613,Virtual,2026-03-09,2026-03-13,2029-03-09,Active
CARD-0004187,PRD-00010,CH-01DDC628,Physical,2026-03-08,2026-03-13,2031-03-08,Active
CARD-0004188,PRD-00010,CH-88C982EC,Virtual,2026-03-19,2026-03-23,2031-03-19,Blocked
CARD-0004189,PRD-00010,CH-FE85544C,Physical,2026-03-01,2026-03-03,2030-03-01,Active
CARD-0004190,PRD-00010,CH-EBA332B1,Physical,2026-03-26,2026-03-30,2029-03-26,Active
CARD-0004191,PRD-00010,CH-F1E7ADA0,Virtual,2026-03-10,2026-03-13,2031-03-10,Blocked
CARD-0004192,PRD-00010,CH-0AD7D77C,Virtual,2026-03-26,2026-03-31,2031-03-26,Active
CARD-0004193,PRD-00010,CH-2B24EF63,Virtual,2026-03-08,2026-03-12,2031-03-08,Active
CARD-0004194,PRD-00010,CH-C3828725,Virtual,2026-03-15,2026-03-18,2031-03-15,Active
CARD-0004195,PRD-00010,CH-2CC09F87,Physical,2026-03-20,2026-03-23,2031-03-20,Active
CARD-0004196,PRD-00010,CH-22212E52,Virtual,2026-03-13,2026-03-15,2029-03-13,Active
CARD-0004197,PRD-00010,CH-0D08367E,Virtual,2026-03-02,2026-03-03,2030-03-02,Active
CARD-0004198,PRD-00010,CH-2BA4D656,Virtual,2026-03-08,2026-03-09,2029-03-08,Active
CARD-0004199,PRD-00010,CH-56847457,Virtual,2026-03-07,2026-03-11,2031-03-07,Active
CARD-0004200,PRD-00010,CH-D4EC0595,Virtual,2026-03-19,2026-03-19,2029-03-19,Closed
CARD-0004201,PRD-00010,CH-DB992F51,Virtual,2026-03-03,2026-03-04,2031-03-03,Blocked
